Date,LVMUY,JNJ,LMT,NEE,AAPL
2020-05-01,69.37147521972656,125.38184356689452,326.2037048339844,48.86281204223633,69.8468017578125
2020-05-04,68.0548095703125,125.36492156982422,323.38787841796875,49.517051696777344,70.83504486083984
2020-05-05,67.0216064453125,126.40494537353516,332.0137023925781,49.51920700073242,71.89820098876953
2020-05-06,66.6375732421875,125.20426940917967,322.0439147949219,47.918060302734375,72.63999938964844
2020-05-07,68.68571472167969,124.79002380371094,320.30859375,48.30974197387695,73.39144897460938
2020-05-08,70.48696899414062,125.7284927368164,321.8908386230469,49.4395751953125,75.13829040527344
2020-05-11,69.4537582397461,126.07514190673828,320.3255615234375,48.933841705322266,76.32062530517578
2020-05-12,68.28340148925781,124.40948486328124,315.6894226074219,49.05220031738281,75.44841766357422
2020-05-13,66.04324340820312,124.40105438232422,309.7943420410156,49.52350616455078,74.53742980957031
2020-05-14,65.93352508544922,124.83226776123048,303.0741882324219,49.97759628295898,74.99534606933594
2020-05-15,65.8878173828125,127.19972229003906,306.5789489746094,49.03498458862305,74.5519790649414
2020-05-18,70.07551574707031,127.26734924316406,321.1592102050781,50.67056655883789,76.30852508544922
2020-05-19,70.73384857177734,125.99908447265624,316.0042419433594,49.60528564453125,75.8675537109375
2020-05-20,72.57168579101562,124.86610412597656,308.3737487792969,50.09811019897461,77.3430404663086
2020-05-21,72.27909088134766,124.0459213256836,313.7414855957031,49.26095199584961,76.76643371582031
2020-05-22,71.23674774169922,122.91358947753906,313.8946228027344,50.32622146606445,77.26067352294922
2020-05-26,72.92829132080078,123.07535552978516,316.6166381835937,50.42522811889648,76.73735046386719
2020-05-27,75.60731506347656,123.35631561279295,337.8152770996094,51.89294052124024,77.07170104980469
2020-05-28,77.78346252441406,125.12721252441406,338.9381103515625,54.09450912475586,77.10560607910156
2020-05-29,76.94227600097656,126.64263153076172,332.4339294433594,54.99837112426758,77.0304946899414
2020-06-01,77.8931884765625,125.3144760131836,332.8789367675781,55.32079315185547,77.97781372070312
2020-06-02,78.99040222167969,126.21695709228516,333.5721130371094,55.52637100219727,78.33881378173828
2020-06-03,81.46827697753906,126.55750274658205,344.5779113769531,56.17122268676758,78.77008056640625
2020-06-04,80.75508117675781,124.9228286743164,345.4680480957031,54.50716400146485,78.09169006347656
2020-06-05,82.67520904541016,125.40813446044922,351.52716064453125,55.04598236083984,80.3158187866211
2020-06-08,83.0683822631836,124.95690155029295,354.5653381347656,56.365970611572266,80.79068756103516
2020-06-09,82.01689147949219,124.2672882080078,349.6529541015625,55.974308013916016,83.3418960571289
2020-06-10,82.94039154052734,125.83380126953124,345.5534973144531,55.5674934387207,85.48607635498047
2020-06-11,76.46680450439453,119.9337921142578,328.5312805175781,53.73680114746094,81.38186645507812
2020-06-12,78.89897155761719,121.02357482910156,326.8111572265625,53.42952728271485,82.08445739746094
2020-06-15,77.95719146728516,120.25727081298828,319.4597473144531,53.78874206542969,83.09961700439453
2020-06-16,77.3994369506836,122.9902572631836,327.581298828125,53.70218276977539,85.30194854736328
2020-06-17,77.7194595336914,122.61560821533205,327.0165405273437,53.88179397583008,85.18324279785156
2020-06-18,77.19827270507812,122.09626770019533,323.8328857421875,53.86663818359375,85.21714782714844
2020-06-19,76.85997009277344,122.453857421875,318.5353698730469,52.412479400634766,84.73015594482422
2020-06-22,78.4509506225586,122.07926940917967,321.75323486328125,53.45766067504883,86.947021484375
2020-06-23,80.28877258300781,121.62799072265624,318.107421875,52.62887573242188,88.80289459228516
2020-06-24,78.65208435058594,119.03983306884766,307.9403686523437,52.29562377929688,87.23533630371094
2020-06-25,79.81330108642578,118.91210174560548,310.5077819824219,51.75248336791992,88.3934326171875
2020-06-26,79.91389465332031,117.32855224609376,305.3215637207031,51.11628341674805,85.67747497558594
2020-06-29,80.27962493896484,118.3757553100586,314.51300048828125,51.553409576416016,87.65204620361328
2020-06-30,80.85566711425781,119.72946166992188,312.3050842285156,51.97102737426758,88.38373565673828
2020-07-01,81.1939697265625,119.5165786743164,308.4538879394531,53.28886795043945,88.21656036376953
2020-07-02,82.83145904541016,120.01891326904295,309.8060913085937,53.31916427612305,88.21656036376953
2020-07-06,83.79792785644531,121.7301788330078,310.3109436035156,53.44034957885742,90.57638549804688
2020-07-07,83.21804809570312,121.61951446533205,302.3347473144531,53.38840866088867,90.29531860351562
2020-07-08,84.21212768554688,121.9770736694336,299.7331237792969,54.8057861328125,92.39833068847656
2020-07-09,83.76111602783203,121.31301879882812,290.94384765625,54.5287971496582,92.79566955566406
2020-07-10,83.76111602783203,121.2108383178711,298.8943786621094,56.17555236816406,92.95799255371094
2020-07-13,84.22132873535156,123.6287612915039,302.155029296875,55.44847869873047,92.5291519165039
2020-07-14,85.29826354980469,125.93602752685548,304.38018798828125,56.81389236450195,94.06036376953124
2020-07-15,86.25553131103516,126.2254409790039,311.9969177246094,56.04572677612305,94.70722198486328
2020-07-16,85.62042236328125,127.06832885742188,313.12664794921875,58.075496673583984,93.54187774658205
2020-07-17,86.52246856689453,127.15349578857422,315.368896484375,59.59023284912109,93.3529052734375
2020-07-20,87.02871704101562,127.36628723144533,312.8270874023437,59.36301040649414,95.3201904296875
2020-07-21,86.52246856689453,127.48550415039062,321.0343933105469,59.79581451416016,94.00464630126952
2020-07-22,86.6605453491211,127.71536254882812,337.2606201171875,60.68085479736328,94.26874542236328
2020-07-23,85.18782043457031,127.37483978271484,331.7320861816406,60.79986190795898,89.97793579101562
2020-07-24,85.80452728271484,126.10625457763672,330.525390625,60.644073486328125,89.75505065917969
2020-07-27,83.5770263671875,125.30597686767578,326.9994201660156,60.07710266113281,91.88226318359376
2020-07-28,82.92350006103516,125.00796508789062,330.910400390625,60.598628997802734,90.37287139892578
2020-07-29,84.18452453613281,124.76109313964844,331.458251953125,60.90156936645508,92.10516357421876
2020-07-30,81.95703125,125.0164794921875,326.68280029296875,61.0963249206543,93.21964263916016
2020-07-31,79.42578887939453,124.09701538085938,324.3292541503906,60.7414436340332,102.9787139892578
2020-08-03,80.7972640991211,125.4507293701172,322.7289123535156,60.068458557128906,105.57350158691406
2020-08-04,80.72361755371094,125.33998107910156,323.4906005859375,61.68274688720703,106.27855682373048
2020-08-05,81.81895446777344,126.3446807861328,328.2062072753906,61.40792846679688,106.6637725830078
2020-08-06,82.38044738769531,125.62102508544922,324.9881896972656,61.198036193847656,110.38518524169922
2020-08-07,81.4599838256836,126.51495361328124,330.0204467773437,62.27349853515625,107.87548065185548
2020-08-10,80.95372772216797,126.02964782714844,333.1356811523437,61.37764358520508,109.44343566894533
2020-08-11,81.91099548339844,125.12721252441406,335.4462890625,60.11172866821289,106.18862915039062
2020-08-12,85.03132629394531,127.41741943359376,335.85711669921875,61.58320999145508,109.71770477294922
2020-08-13,85.01292419433594,126.00408172607422,333.11846923828125,61.54209899902344,111.6594467163086
2020-08-14,84.25814819335938,126.20845794677734,334.9842529296875,60.69815826416016,111.5599365234375
2020-08-17,85.06814575195312,126.84696197509766,332.8789367675781,61.23698043823242,111.2686767578125
2020-08-18,84.80121612548828,127.7834701538086,333.9914855957031,61.24995803833008,112.19586944580078
2020-08-19,84.14769744873047,128.03887939453125,333.8116760253906,61.0963249206543,112.3366241455078
2020-08-20,83.93600463867188,128.9158172607422,331.95465087890625,61.04656600952149,114.8293228149414
2020-08-21,83.86235809326172,130.05665588378906,333.40093994140625,61.11146926879883,120.74676513671876
2020-08-24,85.50996398925781,130.3994598388672,338.0822448730469,61.15906524658203,122.19092559814452
2020-08-25,86.81700897216797,130.32235717773438,337.9111328125,60.873443603515625,121.18850708007812
2020-08-26,88.10564422607422,130.528076171875,338.424560546875,60.373565673828125,122.83655548095705
2020-08-27,87.11155700683594,131.11087036132812,338.06512451171875,60.651947021484375,121.3681182861328
2020-08-28,87.04713439941406,131.676513671875,338.55291748046875,60.79767608642578,121.17152404785156
2020-08-31,86.28316497802734,131.4793701171875,336.0301208496094,60.71501541137695,125.28073120117188
2020-09-01,86.9090576171875,129.85955810546875,333.0595092773437,60.27135848999024,130.27096557617188
2020-09-02,89.60598754882812,131.83932495117188,342.7548522949219,62.69195556640625,127.57193756103516
2020-09-03,88.56587219238281,128.17117309570312,332.6117858886719,61.02384567260742,117.35842895507812
2020-09-04,88.87882232666016,127.34844970703124,331.5182189941406,60.31267547607422,117.43611907958984
2020-09-08,87.34165954589844,126.20853424072266,327.39385986328125,60.44098281860352,109.53326416015624
2020-09-09,87.57179260253906,128.29969787597656,331.70770263671875,61.41096115112305,113.9021453857422
2020-09-10,87.24961853027344,125.90857696533205,326.4295349121094,60.22350311279297,110.18374633789062
2020-09-11,91.12472534179688,126.65420532226562,335.3326721191406,60.4931869506836,108.73712158203124
2020-09-14,91.76904296875,127.1427001953125,339.0351257324219,61.3131103515625,111.9992446899414
2020-09-15,92.39492797851562,127.60556030273438,338.0018920898437,64.31004333496094,112.17401885986328
2020-09-16,92.2568817138672,127.18553161621094,340.6108093261719,60.97166061401367,108.86334991455078
2020-09-17,92.21085357666016,126.13140106201172,340.9208068847656,60.791141510009766,107.12548828125
2020-09-18,90.94062042236328,127.85404205322266,340.2320251464844,60.225685119628906,103.72745513916016
2020-09-21,86.52246856689453,124.3573226928711,326.8599548339844,60.06908416748047,106.87307739257812
2020-09-22,85.16940307617188,123.59454345703124,334.4457397460937,60.47361755371094,108.55267333984376
2020-09-23,85.08656311035156,123.7916488647461,329.9855651855469,59.44055938720703,103.99930572509766
2020-09-24,86.430419921875,123.98876190185548,326.128173828125,60.36052703857422,105.06727600097656
2020-09-25,86.4764404296875,124.8372802734375,332.9647827148437,61.29134368896485,109.0089874267578
2020-09-28,86.83541870117188,126.0799789428711,336.2453918457031,61.79593276977539,111.61091613769533
2020-09-29,88.36336517333984,126.0371551513672,334.7212829589844,61.5740852355957,110.76625061035156
2020-09-30,86.73418426513672,127.59696197509766,330.0199584960937,60.3648681640625,112.43614196777344
2020-10-01,88.2805404663086,126.25997161865234,327.962158203125,61.49578857421875,113.38758850097656
2020-10-02,88.14247131347656,125.33435821533205,327.6951904296875,61.149993896484375,109.72742462158205
2020-10-05,90.06619262695312,127.03990936279295,330.6055603027344,62.61583709716797,113.10604858398438
2020-10-06,88.30814361572266,125.35147857666016,324.147705078125,63.13127517700195,109.86334991455078
2020-10-07,89.145751953125,126.73991394042967,329.727294921875,64.61885070800781,111.72742462158205
2020-10-08,88.5934829711914,127.60556030273438,334.5921325683594,65.47139739990234,111.62061309814452
2020-10-09,90.13985443115234,129.38819885253906,332.3016967773437,65.87808227539062,113.56233978271484
2020-10-12,91.06950378417967,130.13381958007812,334.87628173828125,66.47834014892578,120.77588653564452
2020-10-13,90.1582489013672,127.1513214111328,334.9021301269531,65.56493377685547,117.57202911376952
2020-10-14,88.36336517333984,126.928466796875,336.4261779785156,65.38441467285156,117.659423828125
2020-10-15,92.09121704101562,126.14854431152344,332.46533203125,64.9103012084961,117.19337463378906
2020-10-16,93.77562713623048,126.928466796875,332.7925720214844,66.46311950683594,115.55261993408205
2020-10-19,93.24176788330078,123.6888427734375,330.3902893066406,65.1473617553711,112.60118865966795
2020-10-20,94.0149383544922,123.88595581054688,320.48828125,65.46053314208984,114.0866241455078
2020-10-21,93.35222625732422,123.3545913696289,316.122802734375,64.74065399169922,113.46524810791016
2020-10-22,92.51461791992188,124.34017944335938,317.6899719238281,65.7388916015625,112.37789916992188
2020-10-23,93.67437744140624,124.47730255126952,322.313720703125,65.91287994384766,111.68856811523438
2020-10-26,91.51131439208984,123.38886260986328,317.3368835449219,65.8215560913086,111.69828033447266
2020-10-27,90.29632568359376,122.68609619140624,312.0672912597656,65.92375946044922,113.203125
2020-10-28,86.430419921875,118.5808334350586,302.1051330566406,64.77544403076172,107.96044921875
2020-10-29,87.23121643066406,117.57810974121094,303.46551513671875,64.38397979736328,111.96043395996094
2020-10-30,86.64212036132812,117.50952911376952,301.4765319824219,63.68804550170898,105.6886215209961
2020-11-02,86.99189758300781,118.86363983154295,303.44830322265625,65.35830688476562,105.60124206542967
2020-11-03,89.09053039550781,118.7008285522461,312.9369201660156,66.13253784179688,107.22257232666016
2020-11-04,90.63689422607422,119.47213745117188,320.4452209472656,63.7837142944336,111.6011962890625
2020-11-05,95.17471313476562,119.78069305419922,314.0219116210937,65.02772521972656,115.56233215332033
2020-11-06,95.48766326904295,121.91472625732422,311.0685119628906,65.87157440185547,115.4310531616211
2020-11-09,100.46731567382812,125.19720458984376,313.3760681152344,65.68888092041016,113.1261215209961
2020-11-10,103.52322387695312,127.08271026611328,319.68756103515625,66.10643768310547,112.7857437133789
2020-11-11,105.99002075195312,126.67129516601562,317.9654846191406,67.454833984375,116.20906829833984
2020-11-12,102.04129028320312,127.09986114501952,316.7686767578125,66.69801330566406,115.936767578125
2020-11-13,102.9525375366211,128.4711456298828,323.0111083984375,67.15037536621094,115.9853973388672
2020-11-16,104.46207427978516,129.28533935546875,324.7245788574219,67.63754272460938,116.9968490600586
2020-11-17,105.2812728881836,127.99977111816406,323.6655578613281,66.64580535888672,116.11182403564452
2020-11-18,105.64024353027344,126.30281066894533,325.0948791503906,65.93246459960938,114.7891616821289
2020-11-19,107.45352935791016,126.10569763183594,324.147705078125,65.35830688476562,115.38241577148438
2020-11-20,107.9229736328125,125.43718719482422,316.8805236816406,65.72368621826172,114.11811065673828
2020-11-23,107.4995574951172,124.15996551513672,319.3172912597656,64.87113189697266,110.72394561767578
2020-11-24,108.9814910888672,124.15996551513672,325.8870544433594,65.22783660888672,112.0076904296875
2020-11-25,109.1747817993164,123.99597930908205,325.7664794921875,66.39900207519531,112.84407806396484
2020-11-27,109.04817962646484,124.27215576171876,322.3222961425781,65.66481018066406,113.3886947631836
2020-11-30,106.66390228271484,124.85896301269533,316.4783630371094,64.31884002685547,115.78117370605467
2020-12-01,111.56182861328124,127.24951934814452,316.4696655273437,64.80828094482422,119.35040283203124
2020-12-02,111.77438354492188,127.844970703125,313.3222045898437,64.9481201171875,119.70053100585938
2020-12-03,111.450927734375,128.58712768554688,313.90313720703125,64.10906982421875,119.56436920166016
2020-12-04,110.71161651611328,129.68316650390625,317.874267578125,63.38364410400391,118.89328002929688
2020-12-07,110.15714263916016,128.56124877929688,313.9898681640625,64.03913116455078,120.35211944580078
2020-12-08,111.49713897705078,130.7877655029297,311.475341796875,64.39750671386719,120.9648208618164
2020-12-09,110.43438720703124,132.12545776367188,313.3134765625,64.38877868652344,118.43621063232422
2020-12-10,112.23644256591795,131.39190673828125,308.14581298828125,64.04790496826172,119.85611724853516
2020-12-11,112.12555694580078,131.99603271484375,313.62567138671875,64.50238037109375,119.04890441894533
2020-12-14,113.88141632080078,128.64756774902344,310.11407470703125,64.28388214111328,118.43621063232422
2020-12-15,114.80555725097656,129.9420623779297,310.0360412597656,65.47254943847656,124.3686981201172
2020-12-16,113.89989471435548,129.1653594970703,307.4348449707031,65.06175231933594,124.30062103271484
2020-12-17,113.73356628417967,132.57423400878906,305.7266845703125,65.60363006591797,125.16619110107422
2020-12-18,112.8371353149414,133.34226989746094,308.7007141113281,65.1229248046875,123.18219757080078
2020-12-21,111.9684600830078,132.05642700195312,302.9088134765625,65.02678680419922,124.70907592773438
2020-12-22,110.86872863769533,131.79750061035156,301.6688537597656,65.29773712158203,128.25889587402344
2020-12-23,111.82058715820312,131.12435913085938,304.8596496582031,64.96561431884766,127.36410522460938
2020-12-24,111.95921325683594,131.58177185058594,305.1805725097656,65.53373718261719,128.3463897705078
2020-12-28,113.94610595703124,132.203125,307.0966186523437,65.97945404052734,132.93682861328125
2020-12-29,115.9792022705078,133.02297973632812,306.8539123535156,65.83963012695312,131.16677856445312
2020-12-30,116.32115173339844,134.6713104248047,307.0793151855469,66.34656524658203,130.04835510253906
2020-12-31,115.2676239013672,135.81910705566406,307.7903137207031,67.43034362792969,129.04664611816406
2021-01-04,115.30457305908205,135.05963134765625,298.8248291015625,64.86946105957031,125.856689453125
2021-01-05,115.75740051269533,136.64759826660156,302.4233093261719,65.35016632080078,127.41277313232422
2021-01-06,113.57645416259766,137.93344116210938,301.7641906738281,68.549072265625,123.12385559082033
2021-01-07,116.67230987548828,138.3994598388672,297.0126342773437,69.30073547363281,127.3252410888672
2021-01-08,119.09354400634766,138.1146240234375,291.420166015625,70.9089126586914,128.42417907714844
2021-01-11,117.49478912353516,137.53648376464844,292.79010009765625,69.65033721923828,125.43849182128906
2021-01-12,116.64458465576172,136.46633911132812,296.4057312011719,69.70279693603516,125.26343536376952
2021-01-13,115.43396759033205,136.25921630859375,299.5619201660156,71.52947235107422,127.2960205078125
2021-01-14,113.4563217163086,138.64111328125,301.252685546875,72.13253784179688,125.37045288085938
2021-01-15,110.71161651611328,138.33901977539062,301.1052551269531,71.70428466796875,123.64904022216795
2021-01-19,110.65617370605467,140.4792938232422,296.102294921875,72.37727355957031,124.32008361816406
2021-01-20,114.1586685180664,140.1341094970703,296.249755859375,73.46105194091797,128.40476989746094
2021-01-21,114.68540954589844,139.57315063476562,294.515625,73.16389465332031,133.1118621826172
2021-01-22,115.99767303466795,141.14382934570312,294.6976623535156,73.60089874267578,135.25146484375
2021-01-25,113.65960693359376,143.2408905029297,297.8451538085937,75.92578125,138.99569702148438
2021-01-26,117.36540985107422,147.12437438964844,286.7293395996094,74.49239349365234,139.22915649414062
2021-01-27,111.89452362060548,144.88058471679688,288.307373046875,70.08734130859375,138.15936279296875
2021-01-28,115.7296905517578,145.9852752685547,284.3362731933594,72.07135772705078,133.32582092285156
2021-01-29,112.79093933105467,140.78138732910156,279.0384521484375,70.68170166015625,128.33668518066406
2021-02-01,114.60225677490234,140.4188995361328,280.95458984375,71.40711975097656,130.45681762695312
2021-02-02,117.36540985107422,139.15890502929688,288.47216796875,72.4821548461914,131.28347778320312
2021-02-03,117.45782470703124,138.51165771484375,288.20330810546875,72.58702850341797,130.26231384277344
2021-02-04,116.61685943603516,139.7975311279297,292.3999328613281,72.54332733154297,133.6175994873047
2021-02-05,118.43740844726562,141.92051696777344,292.2352294921875,73.06774139404297,133.20362854003906
2021-02-08,117.52251434326172,142.3261260986328,292.9288635253906,72.89295959472656,133.3497314453125
2021-02-09,121.08043670654295,143.49114990234375,296.83056640625,73.2687759399414,132.47312927246094
2021-02-10,119.11203002929688,143.95718383789062,296.7005615234375,73.33868408203125,131.8692626953125
2021-02-11,119.8605728149414,143.3099365234375,294.05596923828125,73.37364196777344,131.6160125732422
2021-02-12,119.1767349243164,143.7586669921875,292.83349609375,72.65693664550781,131.84979248046875
2021-02-16,120.61839294433594,142.45559692382812,290.49237060546875,70.96135711669922,129.7264862060547
2021-02-17,119.75892639160156,142.96475219726562,292.20050048828125,70.51560974121094,127.43757629394533
2021-02-18,119.85133361816406,143.03379821777344,292.99822998046875,70.55931854248047,126.33695220947266
2021-02-19,121.84748840332033,140.65188598632812,290.83056640625,68.2606430053711,126.49279022216795
2021-02-22,122.494384765625,140.5650634765625,295.209228515625,65.63859558105469,122.72341918945312
2021-02-23,121.71809387207033,139.32333374023438,300.2035522460937,65.29773712158203,122.58708190917967
2021-02-24,120.15630340576172,141.19027709960938,300.4635925292969,64.46742248535156,122.09033203125
2021-02-25,118.5760269165039,141.33790588378906,296.26708984375,65.06926727294922,117.8437271118164
2021-02-26,117.3746566772461,137.6038818359375,288.54345703125,64.5596694946289,118.1067123413086
2021-03-01,120.22097778320312,138.35069274902344,291.3568115234375,66.69468688964844,124.4668960571289
2021-03-02,121.03424072265624,138.09017944335938,295.8302001953125,66.36961364746094,121.8663101196289
2021-03-03,121.2098388671875,135.65872192382812,297.857177734375,63.71622085571289,118.88590240478516
2021-03-04,116.93106079101562,132.92332458496094,295.5331726074219,62.63554000854492,117.00609588623048
2021-03-05,117.36540985107422,135.5544891357422,297.4378356933594,62.11715316772461,118.26251983642578
2021-03-08,116.48748779296876,136.68336486816406,298.3289794921875,62.25773620605469,113.3341293334961
2021-03-09,119.4262237548828,136.9438934326172,294.8778076171875,65.03411865234375,117.94112396240234
